daily_energy_kwh,budget_million_xaf,avg_cost,lifespan,install_type,label
7.181276284502022,0.978507648505718,318172.7477627622,15,1,tubular
8.384868504100158,1.3231479598608742,124909.24235275424,10,1,tubular
6.155631603704022,1.477716856879013,305001.0595081327,15,0,tubular
16.746012673886657,1.1755827794103255,422561.4468931358,15,1,li-ion
7.778313207178196,0.6848734950342672,283695.9510387832,20,0,tubular
6.337755684060235,0.6898998031878982,120782.63102170736,10,1,tubular
11.31122558000672,1.132615222224448,414511.2797536132,5,1,li-ion
3.6775602745204905,0.4342880040756233,180545.51285438976,20,1,tubular
16.241742634326755,0.2546637583839525,203448.33395521552,20,0,tubular
2.4164622299156457,0.5964710206970871,165882.54137291835,5,1,tubular
19.75085179540983,0.5021345883157144,232086.025948599,20,1,li-ion
15.67265061663649,0.5148313686383861,402700.60227545403,10,1,li-ion
4.775597949149276,0.42705085146987387,307754.3438015749,15,1,tubular
1.1049202253484456,0.15893046549090664,181952.50966028502,10,0,tubular
16.49376714064185,0.12502350862677933,451132.0312608163,5,1,tubular
14.430289533104725,1.4828113456304441,451832.7419806117,5,0,li-ion
14.851136192778759,0.6988823872302072,448231.37001840275,20,1,li-ion
15.65413658703297,0.6380573060235543,195518.48455261573,10,0,li-ion
2.4068483829477167,1.0515061957702978,280495.73767239525,10,0,tubular
7.81084884234118,0.4055554430110898,493995.86245635,5,1,tubular
3.2015121309774646,1.4299456575303156,408804.9905239961,10,1,tubular
17.398965091636278,1.2008830201817728,110866.96849022392,5,0,li-ion
12.8426644097236,0.2251754032371633,126081.83650419682,10,1,tubular
7.2870624722003345,0.6846130860988996,285572.5507249331,10,1,tubular
2.207608655434449,1.3307656305870306,463688.08234462404,10,1,tubular
6.908664112597582,1.4226248312079743,315480.7191810857,5,0,tubular
7.178483118508193,0.7543621157498176,299125.0032137161,20,1,tubular
14.862517388423218,0.9587759448949907,142189.47998265224,10,1,li-ion
13.11359195574905,0.3338475245289053,362712.0418897176,5,1,tubular
17.857042108950203,1.487636076591767,428841.2642400902,5,0,li-ion
9.972083578077036,0.4243403819368208,252168.00300302493,10,1,tubular
3.272290672827732,1.419824483789176,410244.740370131,10,0,tubular
14.551650957236905,1.0095053085893158,485790.66156032466,20,1,li-ion
15.454915923721051,0.9508315128304027,181506.58365107563,5,0,li-ion
11.664266753820428,0.817763915423112,309331.8524778965,5,1,li-ion
15.648376419136659,0.4229377364048621,214855.1832338302,15,1,tubular
10.382116330923424,0.3471392448077115,417141.76761353575,5,0,tubular
10.931923758257888,0.4086806926982455,331037.346352463,20,0,tubular
9.123279348812442,0.3610135670019563,353832.9670201215,15,0,tubular
1.4829634081378087,1.1914182629934547,419165.6638463576,15,1,tubular
3.049937112872785,0.5901753628334221,258388.18906498197,15,1,tubular
1.5971545280479509,0.18097974718875492,466036.02736281726,10,1,tubular
13.091797814011828,1.4567436821971358,313211.54689845594,10,1,li-ion
6.972763640450207,1.337300238948796,163181.9291341392,5,0,tubular
10.662843132129353,1.3988531964732982,378359.647267521,15,1,li-ion
18.243763004595767,1.4928709517050094,417304.5401753018,20,1,li-ion
5.736552353828624,0.3434533489072822,226704.67082701065,10,1,tubular
8.797275537676965,0.6547388264637222,442871.7027995012,20,1,tubular
15.355471632317926,1.161533865985728,462457.3019063066,20,1,li-ion
5.347165144340827,1.0744288652753091,210761.7949511236,10,1,tubular
2.462618286747067,0.3154542688757971,493408.5890860888,10,1,tubular
6.505277605361592,1.242166374986865,156284.61121950336,10,0,tubular
4.0632044578260835,0.41421680057132493,180806.267360996,10,1,tubular
18.66425539450889,0.4133446607516723,173689.93569521047,15,1,tubular
16.35428721172392,0.8517641920507789,457595.8840031482,15,1,li-ion
13.034671373698046,0.9301159087783843,361717.02092998475,15,1,li-ion
17.557751213566636,0.9121206909729356,160841.71328890914,15,0,li-ion
16.269769461083175,0.22808157235685683,276129.36734733963,5,0,tubular
4.544831118834681,1.3284452076825326,346119.2100279208,15,0,tubular
17.95862097130958,0.4718400596241885,133385.6339957533,10,0,tubular
11.247502596397364,0.28132088979592584,452966.5473629355,20,0,tubular
16.341362948117187,1.344247311816568,421441.4141766141,15,0,li-ion
18.025734698546373,1.4379120975216548,302082.7094306553,5,1,li-ion
7.042066024465414,1.3069786641716308,486850.64610366814,10,0,tubular
3.090986566025858,1.2333225046148293,267104.39171003987,20,0,tubular
5.330768088296892,1.0173387728946304,493644.1276145991,20,1,tubular
9.11504798389887,0.8712003188527949,367167.99952145084,15,0,tubular
16.54228055252737,0.2217814638759742,353868.5093015766,20,1,tubular
17.353881081870526,0.6718344982989781,166381.95811831398,15,1,li-ion
1.1320904800926233,0.6217639238172395,452771.1033218576,15,0,tubular
10.704198748973749,0.46365529726445665,270995.8751682461,10,1,tubular
8.930809059826801,1.112788159164019,164893.36231299175,10,0,tubular
5.220048398943875,0.7942260291102791,105043.00799030362,5,0,tubular
3.277441979339973,0.2134647022707071,323902.273455353,10,1,tubular
7.414688256668931,0.4082564827297358,310959.8488490705,10,1,tubular
18.915284374337865,1.0565622691234342,387741.4489476634,15,0,li-ion
7.14085570839435,0.20658320328642027,456103.22120712086,10,1,tubular
10.857021813123955,1.2916896796682762,131762.6338572118,15,1,li-ion
14.35736021900838,0.793205137819564,392598.59613614494,15,0,li-ion
7.908962445206585,0.7728212082573072,174964.77763903287,10,0,tubular
19.463859571698254,0.9293708985233246,443270.82126286556,5,1,li-ion
19.286498603900114,1.2545533522952088,427625.40554466244,5,0,li-ion
5.7838636206819185,0.5869328910630702,316317.50199421775,20,0,tubular
10.447721611955323,1.049222613582689,384097.1194493246,20,0,li-ion
6.716687886518623,0.8920247495941074,225740.04527349936,10,0,tubular
6.411969393171884,0.4738395782371898,288467.1595731259,5,0,tubular
1.700851999736123,1.3300819808972213,428654.75908418867,15,0,tubular
12.58172234561804,1.2163964302496995,283706.0788692855,20,0,li-ion
10.550901441348369,1.0218325685217957,243119.3061301767,15,1,li-ion
1.9780962737497978,1.2908144207319387,297684.97890011995,20,0,tubular
6.294282820495617,1.3142118813437234,431299.70097488735,10,1,tubular
18.257051833366422,1.0917081674010487,234083.2189483491,5,1,li-ion
5.551675922672476,1.2718186597091408,169504.6372542975,20,1,tubular
3.7530025697332388,1.076460046336997,384805.6081323123,5,0,tubular
10.299602445273697,1.0521970804644205,430391.28508323274,15,0,li-ion
19.727358628101413,0.966055929501258,140254.99140941334,10,1,li-ion
5.599050158718508,1.1538032953806978,195949.6451023779,5,0,tubular
13.770575400711692,0.32204714741030316,156788.79590439756,10,1,tubular
15.470772691245633,1.3332190628785,239176.56463286665,5,0,li-ion
5.5151133358555935,1.3205809388433247,280140.39156216505,15,0,tubular
14.836110623625332,0.1409461962483828,399530.5347853226,15,1,tubular
7.987879521665811,1.2561434507906677,360459.03395266965,10,1,tubular
13.01381078127801,0.28041781446282327,348371.4269913725,15,1,tubular
13.037064504457,0.5691663959627986,240949.97864386177,20,0,li-ion
11.17971899742041,1.140911558808251,436579.021233904,5,1,li-ion
2.715505631033758,0.3250638544676315,288514.8669592658,15,0,tubular
16.87074741619552,1.245153833766687,491641.9752060618,20,0,li-ion
7.094821234462981,1.2649878491408386,353656.8553182947,10,0,tubular
4.54385169759723,0.8104548272651706,150505.8966258011,20,1,tubular
1.7747276895405144,0.10894022040356702,370471.0248301736,10,1,tubular
12.226965920576594,0.5018533864448779,230041.60617267957,10,1,li-ion
13.873722875003367,0.963697685726039,374530.878674439,5,0,li-ion
1.315168749629267,1.4736606492383928,127856.4592649623,5,0,tubular
10.729768107686338,0.9845389378233357,169952.57487038377,20,1,li-ion
5.303419728760821,0.46372501348982365,442294.9035623145,5,0,tubular
13.258283017779547,0.9876079843394558,190871.82280940597,5,0,li-ion
4.312962151094837,0.8559795316021976,434816.450097176,5,1,tubular
14.127817023946854,1.191783553211601,211710.43538176417,20,1,li-ion
8.347971579710212,0.24977289435774178,357152.76402348303,15,1,tubular
18.797869785997957,1.1654390635028393,377660.2294039324,5,0,li-ion
3.6128979387738718,0.8577732101465543,305061.9012580212,5,0,tubular
7.4802606699549115,1.4481888054025924,222124.2706786925,20,0,tubular
3.155996903571192,0.5786210324541605,185057.75054843846,15,0,tubular
18.569178747292693,0.9856706503875273,113275.7418249705,5,0,li-ion
17.66944771423864,1.4048393477140244,221578.56049628952,10,1,li-ion
5.900890926587957,0.24351361918695094,361265.1162125132,20,0,tubular
13.539696874649401,1.4121198821310317,475321.9273793931,5,0,li-ion
16.527221803823103,1.0630400112211387,448481.7929052208,5,0,li-ion
11.548815420389785,0.19497188274724067,406425.910614121,10,1,tubular
11.063360988764122,0.5213489937255428,415378.9373013195,10,1,li-ion
5.595193527108582,1.0914409241033942,365993.9613903981,20,1,tubular
2.768952588312085,0.1942908420562804,204114.7430264012,20,0,tubular
18.047099401113208,0.9150386442467825,462878.01228233194,10,1,li-ion
18.10794308610328,0.5842362797341394,368292.9247623336,20,1,li-ion
13.028927688192091,0.9692817248744678,324176.25239217596,10,1,li-ion
7.441566029925313,0.164038847337518,144395.78768539242,5,0,tubular
7.634981917640557,1.3201515286133267,278822.21752257016,10,1,tubular
14.793157898534549,1.4628845568483557,284143.30848077056,10,0,li-ion
18.045094939098966,1.456428997399968,445825.443809068,15,0,li-ion
17.85464206103723,1.1495125644400945,318659.2880751154,10,1,li-ion
15.817635371294854,0.28212073618288475,252160.21958816386,10,0,tubular
13.198601276931468,1.1615684743006316,490720.1314042637,15,1,li-ion
2.598659334905928,0.1344216830423221,144288.2373305263,20,0,tubular
4.070945567797661,0.13097297214059617,269019.37132477784,15,1,tubular
18.072529582014507,0.5530543068093577,116809.87006856212,5,1,li-ion
12.52215213353221,0.784100466566532,395961.6483067721,15,1,li-ion
1.1747439807159634,1.1785703849309106,467230.62087966024,5,0,tubular
2.92795931445461,1.0566135272491073,212014.93182019578,20,1,tubular
13.60653361305306,0.7242637889274476,443336.67071964836,15,0,li-ion
1.096170093078155,0.4830773327943322,216887.2921847591,15,1,tubular
4.0553529769324745,1.4959743002207957,464308.0646575661,20,0,tubular
11.425941997965136,0.6966538231303621,401584.7614387136,5,0,li-ion
14.146008756161171,0.7319418340615456,421962.7107365755,15,1,li-ion
13.38726393054941,0.32907334966833685,107202.6222401818,5,1,tubular
5.261116879750636,1.212733368249901,485124.1428296104,15,1,tubular
14.531405205603182,1.071155116094084,390668.3968281293,10,1,li-ion
5.507732662439201,0.40907745790426453,221900.43815445332,15,1,tubular
7.182594265026086,0.21533346386217977,431757.8659435388,20,0,tubular
15.183336697242458,1.0526990229045983,212608.479365972,20,1,li-ion
13.343025081897078,1.0163156999935894,449101.5358264512,5,1,li-ion
17.13524479938938,0.48256333779749305,145032.15616477482,15,0,tubular
13.494644953706525,1.4312089871505744,381474.3909843183,5,1,li-ion
11.797863463373961,0.3114810484932603,316279.39065796416,5,1,tubular
2.779820588733757,0.7052687214596426,138613.78807817632,10,0,tubular
7.986600258129237,1.4210622882346384,196757.5313035356,10,1,tubular
6.0388449859527835,0.6876182436965712,104961.61451092592,20,1,tubular
5.635803224202588,0.9939363267297197,287507.18618580233,5,1,tubular
19.487200540296467,0.6566321571479119,220506.10430400015,20,0,li-ion
8.468856768668449,0.483901283288138,339342.9937191035,15,1,tubular
17.948884548365154,1.4775687071437595,218895.12308344687,5,0,li-ion
12.991633893947995,0.6730676088410602,219967.64460279388,5,1,li-ion
16.10141476729132,1.351738885150788,397277.27949264133,15,0,li-ion
10.55010476899865,0.42193644824752063,119257.13439134139,15,1,tubular
11.961173807900822,0.3983465856351166,461157.9980767949,20,0,tubular
10.357836182558414,0.1435877160383159,440905.5497564726,20,0,tubular
4.709616768162846,1.012333555526239,367121.8732905626,15,0,tubular
14.7265901899686,0.6159368812132655,337288.62804295373,20,0,li-ion
6.33467488637626,1.310101549775492,456920.99925586086,15,0,tubular
1.462003362197623,0.76249386936818,174132.07181148577,5,0,tubular
13.263973622236188,1.4554707990806104,131587.66487633146,5,1,li-ion
4.36510290873393,0.35973572198436965,195804.06796381524,10,1,tubular
18.86871310270537,1.3160724351378552,417831.3114800761,5,0,li-ion
19.124642963049162,1.1872355939084385,113868.10669059333,15,0,li-ion
18.382423414188523,1.1792905825016728,333122.7340333959,20,0,li-ion
8.033015304853443,1.2826965193636428,498175.006476524,10,0,tubular
1.2936757140484811,1.1654335873201984,442278.43753501575,20,1,tubular
18.63805268916678,0.9767084502839815,308578.2756174358,15,0,li-ion
9.135498818028973,0.2837428287553426,125456.36371465694,5,1,tubular
19.36644156182972,0.14553665128775267,432549.40575428394,10,1,tubular
19.308779564695804,1.3891869869419615,339591.4032708842,15,0,li-ion
17.20717965387984,0.9633104403290332,145973.19882382674,10,0,li-ion
6.594528949322128,1.2151522073666468,137542.91392934247,10,1,tubular
8.316856843436579,0.77413129211757,463850.72777463694,5,1,tubular
17.171596758820282,0.26423146454735225,367680.10517523135,15,0,tubular
7.021518097969276,0.27526010908357057,431714.7197267022,20,0,tubular
4.220362187035757,1.0597914021205599,451591.5601129069,10,0,tubular
11.579223986708653,0.7024282528592477,328708.9408193289,10,1,li-ion
18.78694070905484,0.38073461738047143,306978.5407020165,20,1,tubular
14.224566136824487,0.7882323654380116,272170.96412839607,15,0,li-ion
11.831162231697935,0.18989251190518772,226778.6351164477,10,1,tubular
2.8463533816446023,0.9147599626801582,273838.3843434847,10,1,tubular
12.685137307284226,0.47659076620913676,409551.86229206255,10,0,tubular
19.811023151981,1.2165827408920635,340769.37240605266,15,0,li-ion
3.6615962894939567,0.5345067424930032,457009.31598193845,15,1,tubular
10.848263394910997,0.7373082087145216,277352.0057516751,20,1,li-ion
17.670088366631152,0.11626875587134089,342835.8314875016,15,0,tubular
15.074603737329884,0.20142564291238244,352523.02123679547,15,0,tubular
14.243299078910091,0.6494909789693587,336678.86492253025,5,0,li-ion
14.347197595755077,0.7719143686039729,381053.5092342065,20,0,li-ion
7.830331873175348,0.9400287673670251,194973.3873499225,10,0,tubular
6.578245041025374,0.5083276101930245,304945.51101831626,15,1,tubular
16.37786195409176,1.0729746405771596,141689.92112333907,10,1,li-ion
16.392154498904432,1.3041713560648864,253804.53105792502,10,1,li-ion
17.47437405302197,1.1917913844506898,295066.8274485058,5,1,li-ion
18.351570498572954,0.1554663554877,360889.703818189,15,0,tubular
10.715505578357819,0.7727097261609605,480212.42103448143,20,0,li-ion
10.528809599056792,0.2469022497854448,340260.42661934235,15,0,tubular
16.167608400368728,0.4388630222075385,397437.5664706239,10,1,tubular
13.349314684777537,1.481327630574005,302506.4237980811,20,1,li-ion
14.337370667896364,0.2994937600621185,353641.61255053256,15,1,tubular
16.12006071928592,0.7984434148318984,128372.88645350937,10,0,li-ion
17.91010149453376,0.9654180280453667,201756.6323367388,10,1,li-ion
7.4219079801791805,1.0834509587617456,244741.2372820555,5,0,tubular
8.136076100158936,0.8835081568816797,288997.34200260544,5,0,tubular
2.785656856976511,0.11367918638685713,118259.4982009535,5,0,tubular
11.987322678927306,0.5570458315415886,156009.63902132708,10,0,li-ion
1.6829032021380996,0.8247963007385959,210725.7231165223,15,0,tubular
9.846362344516743,0.2230130988027667,488613.07636042027,5,0,tubular
11.310248059443955,0.5908777036928531,232538.8028412203,15,1,li-ion
6.444283790437404,0.14648435230791318,292816.423244833,5,0,tubular
12.225831950811205,0.21000989601702902,178439.08509535718,20,0,tubular
1.5795047488419391,0.6556925866822344,344312.0284303073,20,1,tubular
1.709615586235074,0.2858020556602845,212273.28620638972,5,0,tubular
16.629410652533508,0.8945571875661813,182797.03137537072,10,1,li-ion
7.843622186813995,1.065250956792172,306629.0513783916,5,1,tubular
3.414149740385811,1.220821378752716,102202.31966416833,5,1,tubular
10.922621941041283,0.38021034194273406,103065.61305969013,10,0,tubular
15.629877508873605,0.33447561516269764,187627.5236407431,20,0,tubular
5.10059952244002,0.24639497646816036,114688.54500032845,15,1,tubular
12.834919040561005,0.9910023493610913,143210.30165227654,5,0,li-ion
2.621601834881592,1.0890660170816615,235544.25973550064,10,0,tubular
1.9819527022035461,0.14422060275589885,421034.27183192514,5,1,tubular
11.095737999794812,1.4106971447411658,328819.45734772034,10,1,li-ion
11.272067310592023,0.17275979711206138,305067.09038256656,15,0,tubular
13.111168128465925,0.8578148694214985,217395.52928324864,15,1,li-ion
14.79573534073057,1.092684727231283,472701.4877731266,20,1,li-ion
19.541189509788158,1.31935677324452,258806.01649487668,10,1,li-ion
10.80970661772271,1.099721704985399,134837.10671830858,10,0,li-ion
7.1361729858836735,1.2224193162977086,346826.60644712055,20,0,tubular
16.108537700605368,0.5752302695599285,145535.35739064057,20,0,li-ion
6.14581277397941,1.2407551592451171,238089.25712067683,10,1,tubular
9.340456993407086,0.21216078493854518,302964.7754871235,20,0,tubular
2.4906712455030533,1.3527433184847386,449689.0098740703,15,1,tubular
1.4816641248936926,0.8666293266152306,297418.63213604747,5,0,tubular
19.290319878880577,1.2442168779474911,380903.5064126657,15,0,li-ion
16.88362228973191,0.7332455983256201,497126.7355996281,20,1,li-ion
14.223509915780262,1.001008773275135,152595.64795919263,10,0,li-ion
8.770105943871128,0.8369637253105584,209892.6102078078,10,1,tubular
4.29259208134607,1.1242253304574648,257830.43023905857,15,0,tubular
3.9723038107506348,0.2142819748428254,268731.27141553257,10,0,tubular
5.754615065127311,0.18449291758678932,264408.4301062183,20,1,tubular
11.435306629416289,0.445944527614205,463044.40102262195,15,1,tubular
14.577322531301185,0.32336255215846366,385613.0577867426,10,1,tubular
13.543750157636895,1.3204969932290824,343162.0856362815,5,0,li-ion
6.318744041972914,0.406899582301262,223749.08714511283,5,0,tubular
19.14244033260069,1.466211358146784,429516.15368851786,20,0,li-ion
15.020041417219602,0.5716541084795496,482024.2045939956,10,1,li-ion
11.532726997716614,0.354965081964179,428479.31302009063,20,1,tubular
12.622694178452692,1.2055779099994708,100626.04207658916,15,1,li-ion
8.972401186128009,1.0221908857012265,354560.5480733628,5,0,tubular
5.706888800521992,0.7974740030343945,120454.1525768403,15,0,tubular
7.76348089437397,0.8775089713126837,203042.88813348874,10,1,tubular
15.399076098823013,1.1068824895811693,123809.88013910867,20,0,li-ion
1.2734762839653615,0.4198366378638182,341518.18117975513,20,1,tubular
3.2053801696314084,1.4948674824794388,374635.9653970427,20,0,tubular
1.8740501984133022,1.4647104270054965,145795.05522636205,15,0,tubular
1.7738472440604327,1.0104559608857115,253535.5532179918,5,1,tubular
17.253751096209136,0.3793594313008032,282494.6035822168,15,0,tubular
14.36949932822045,1.0523195394038078,247621.20870436664,15,0,li-ion
10.00930275265918,0.2010777725708462,148410.0001940772,10,1,tubular
2.858849052369028,0.1429135030881285,267579.11607499013,10,1,tubular
10.340701627219815,0.46075604391569913,400471.2191233673,10,0,tubular
9.995963644830749,0.7476721394350427,128403.06581330218,5,1,tubular
4.290835528290288,1.3155815075717328,132072.00563276137,5,0,tubular
9.243181335521488,1.1180366976728313,241908.5167343937,10,1,tubular
8.571589953550095,1.1397891296799736,476690.28464757,10,0,tubular
12.701151862992113,0.6956906682273054,367429.0586891656,5,0,li-ion
13.066779366485232,0.5843089895657481,371467.9826690259,20,1,li-ion
1.8607761856688458,0.6194542681784437,244767.996335146,5,0,tubular
8.117639677902954,1.482709389230481,337464.3164834154,5,0,tubular
12.891338398570491,0.15615286797747546,104052.47361109735,5,1,tubular
10.559588913021667,1.313844094571428,354438.4185638169,10,1,li-ion
17.273306982578124,0.9101455720013507,465314.7790304947,20,0,li-ion
13.515179000759955,0.7140615868654265,345029.3873379277,5,1,li-ion
4.095754114547164,1.1153607245811912,449479.437386538,10,1,tubular
2.340806200608167,0.7813365179945839,389589.2221864375,15,0,tubular
13.205966285919997,1.322792533314325,148223.36656147608,15,0,li-ion
1.5037149002908143,1.360982609615762,460981.3229143367,5,1,tubular
12.129736044195802,0.6904092976228375,126577.53774230996,15,1,li-ion
18.864374587074195,0.4875589161290722,313586.9890191055,20,1,tubular
11.9340093796417,0.929290460030707,156854.84951738306,15,0,li-ion
8.375228597923916,1.3773086838633675,104682.64429236163,15,0,tubular
13.22247615040471,0.39492706460793314,268813.7040510556,20,0,tubular
9.706804919338817,0.9721532169888758,218016.2830616625,5,0,tubular
11.366718997002764,0.9841843081295287,294400.19751904125,5,0,li-ion
18.88783136675398,1.1263582313813933,330879.9546938203,20,0,li-ion
8.335950118214711,0.2841947591781637,117495.62892357894,20,0,tubular
19.26262071265437,1.102154950554924,149201.31804949825,20,1,li-ion
18.201662197165213,1.3726455289318975,323456.9585801702,15,1,li-ion
4.720031560996633,0.3515563524183387,237266.9412690633,20,0,tubular
2.3178647166281436,0.43256065489342865,391669.3950197792,10,0,tubular
2.9147820261711064,1.4599531316582954,360916.65943677584,15,0,tubular
1.3462146873794447,0.3533677337932857,438241.7451959627,5,1,tubular
2.7944162543626394,1.2961391307174108,376997.13066769013,5,0,tubular
13.97712869491078,0.7891889990272486,271972.43095605925,5,1,li-ion
2.352584320744351,0.4461235041644478,369186.64895777294,15,1,tubular
7.060536975581464,1.319049861781516,210152.4697021674,10,1,tubular
17.052630908419637,0.7234273570037316,222525.39951128507,20,1,li-ion
1.4421667789806913,0.8207442955015662,415594.06396831735,20,1,tubular
16.474901169189778,0.6029267171596719,278567.8065606329,5,0,li-ion
6.3552407206945984,0.9301311920088984,419352.136207341,5,0,tubular
3.245131724811469,0.32893342161903183,428968.9494673114,15,1,tubular
14.238006141918863,0.6475141513124649,443024.9350645135,10,0,li-ion
12.949914088817795,1.4571772512694026,466654.0943364829,20,1,li-ion
17.671968257014004,0.46138680578157854,272394.0882053185,15,1,tubular
14.96634983227383,1.019431330357809,227546.72732845554,20,0,li-ion
16.266137677312123,0.5552660899145728,332879.4986376455,5,0,li-ion
6.3586568788548234,1.1828623759612409,248468.96937505103,20,0,tubular
4.371351331814734,0.28322312500568975,340429.66672009317,10,0,tubular
15.261680281176309,1.4577494631099626,382234.34505752986,10,0,li-ion
16.329860046078018,0.7353053579370948,375362.00739685475,5,1,li-ion
19.819597698012792,0.4304706486850495,249821.15480804854,10,0,tubular
8.839735861317102,0.20289544626201772,166744.08067950112,10,0,tubular
8.06834363006288,0.33766106712255706,272211.735384883,15,0,tubular
15.75184625409794,0.8276835279784247,157037.6576327635,20,1,li-ion
7.475267264807339,0.5718044470038008,456038.81407352333,5,0,tubular
18.68438918646773,1.2604367122356532,238350.98429514296,5,1,li-ion
17.309842285017226,0.7032425331265283,161783.89888932952,5,0,li-ion
9.150886520125349,0.4481999816226818,110179.10396230035,5,0,tubular
15.26655028803845,0.964002981245642,358328.9545145937,5,1,li-ion
15.336314607608964,1.089488103639624,354760.9269818973,10,0,li-ion
2.9593535078827196,0.3338586710613298,236241.66663251666,15,0,tubular
18.148505226911766,0.33466690280364475,128684.7555390604,5,1,tubular
10.599795076509286,0.15133999770696016,263851.5579580928,15,0,tubular
16.70269185604709,1.1309628210918967,224486.99802535743,15,1,li-ion
7.080942419581623,1.0293263386705271,370848.2558940037,10,1,tubular
18.014941341427807,0.7644832260497394,342311.69978107617,5,1,li-ion
8.3948318959491,1.281838628556876,245837.491279016,10,1,tubular
1.2059153781256688,1.2279382141300745,187157.02170199604,5,1,tubular
18.20225755196601,0.919496110155453,495214.38646223675,10,0,li-ion
2.7344468589365376,1.3155797927185622,281600.64847844595,15,0,tubular
7.066959114217882,0.3881776940514755,375309.6943120948,5,0,tubular
19.051177373965295,0.256687467156819,156221.1870313443,20,1,tubular
19.061535791813565,0.4776494561237854,294235.87986375915,15,1,tubular
11.895319874342436,0.1799215985250408,111014.6879477862,20,1,tubular
13.004907031226185,0.8436373392014448,302182.04716417997,15,1,li-ion
9.520464917588075,1.411247969212946,485606.96284708095,10,0,tubular
6.571004662263226,0.1550809569359135,253682.6851943201,5,0,tubular
7.244626362028403,0.2709538796140375,115598.40502996463,15,1,tubular
