ds,y
2015-05-03,4.674392361111111
2015-05-04,10.57998263888889
2015-05-05,8.08984375
2015-05-06,9.436493055555555
2015-05-07,7.234999999999999
2015-05-08,10.31248263888889
2015-05-09,9.164027777777777
2015-05-10,8.53935763888889
2015-05-11,9.85626736111111
2015-05-12,8.566527777777777
2015-05-13,9.577447916666666
2015-05-14,7.847586805555555
2015-05-15,7.815520833333333
2015-05-16,9.935416666666667
2015-05-17,8.317916666666667
2015-05-18,7.42953125
2015-05-19,9.799843749999999
2015-05-20,9.004739583333333
2015-05-21,4.464149305555556
2015-05-22,10.44482638888889
2015-05-23,7.828993055555556
2015-05-24,6.452708333333334
2015-05-25,8.886145833333332
2015-05-26,8.860329861111111
2015-05-27,6.793489583333333
2015-05-28,8.651961805555556
2015-05-29,7.196753472222222
2015-05-30,7.231093749999999
2015-05-31,6.699895833333334
2015-06-01,6.189027777777778
2015-06-02,4.703854166666667
2015-06-03,7.367465277777778
2015-06-04,7.8251388888888895
2015-06-05,5.2527083333333335
2015-06-06,5.403767361111111
2015-06-07,6.087638888888889
2015-06-08,7.849878472222223
2015-06-09,6.723229166666666
2015-06-10,7.755590277777777
2015-06-11,7.532916666666666
2015-06-12,5.552673611111111
2015-06-13,7.164322916666666
2015-06-14,6.455451388888889
2015-06-15,6.4994097222222225
2015-06-16,5.497413194444444
2015-06-17,6.00640625
2015-06-18,7.335329861111112
2015-06-19,5.652152777777778
2015-06-20,4.970243055555556
2015-06-21,5.172118055555556
2015-06-22,4.633003472222222
2015-06-23,5.953229166666667
2015-06-24,6.569756944444445
2015-06-25,5.114079861111111
2015-06-26,5.398038194444445
2015-06-27,6.9546874999999995
2015-06-28,6.775260416666666
2015-06-29,4.925381944444444
2015-06-30,3.7023958333333336
2015-07-01,4.639444444444444
2015-07-02,4.7734375
2015-07-03,4.786388888888889
2015-07-04,3.89328125
2015-07-05,7.108923611111112
2015-07-06,8.48220486111111
2015-07-07,7.7988020833333325
2015-07-08,8.564340277777779
2015-07-09,7.114253472222223
2015-07-10,5.178003472222222
2015-07-11,5.339913194444445
2015-07-12,6.109739583333333
2015-07-13,6.746493055555555
2015-07-14,7.106631944444445
2015-07-15,6.49295138888889
2015-07-16,6.180086805555555
2015-07-17,5.999496527777777
2015-07-18,5.582534722222223
2015-07-19,3.9649479166666666
2015-07-20,4.4354861111111115
2015-07-21,5.902048611111112
2015-07-22,6.083645833333333
2015-07-23,6.041440972222222
2015-07-24,5.79578125
2015-07-25,6.345295138888889
2015-07-26,5.456909722222222
2015-07-27,5.8179687499999995
2015-07-28,5.713663194444444
2015-07-29,5.003871527777778
2015-07-30,5.477534722222223
2015-07-31,6.13203125
2015-08-01,6.1233506944444445
2015-08-02,5.963420138888889
2015-08-03,5.668958333333333
2015-08-04,6.276440972222222
2015-08-05,5.612465277777777
2015-08-06,7.696180555555556
2015-08-07,4.701649305555556
2015-08-08,6.031493055555555
2015-08-09,7.015868055555555
2015-08-10,5.591180555555556
2015-08-11,5.821822916666666
2015-08-12,4.806909722222222
2015-08-13,5.269288194444445
2015-08-14,6.500052083333333
2015-08-15,6.229288194444444
2015-08-16,6.876059027777778
2015-08-17,6.645399305555556
2015-08-18,6.499045138888889
2015-08-19,7.41982638888889
2015-08-20,6.6308333333333325
2015-08-21,7.068038194444444
2015-08-22,6.039548611111111
2015-08-23,6.437447916666667
2015-08-24,5.805659722222223
2015-08-25,6.2065277777777785
2015-08-26,6.01921875
2015-08-27,6.788854166666667
2015-08-28,5.492569444444444
2015-08-29,6.674982638888889
2015-08-30,7.509618055555555
2015-08-31,7.917586805555555
2015-09-01,5.986076388888889
2015-09-02,6.618628472222222
2015-09-03,7.4223784722222215
2015-09-04,5.736319444444445
2015-09-05,6.544357638888889
2015-09-06,2.8197916666666667
2015-09-07,6.596857638888888
2015-09-08,7.027586805555555
2015-09-09,5.7782638888888895
2015-09-10,7.671059027777777
2015-09-11,6.609479166666667
2015-09-12,7.631076388888888
2015-09-13,7.468663194444445
2015-09-14,6.488854166666666
2015-09-15,5.051024305555555
2015-09-16,4.903020833333334
2015-09-17,7.481631944444445
2015-09-18,8.311961805555557
2015-09-19,6.5953993055555555
2015-09-20,4.44984375
2015-09-21,7.055659722222223
2015-09-22,7.999565972222222
2015-09-23,8.346041666666666
2015-09-24,7.6485763888888885
2015-09-25,6.995677083333334
2015-09-26,6.8130034722222215
2015-09-27,8.717552083333333
2015-09-28,8.000225694444444
2015-09-29,7.795798611111111
2015-09-30,7.973628472222223
2015-10-01,9.137899305555555
2015-10-02,7.885815972222222
2015-10-03,7.990746527777778
2015-10-04,7.719496527777778
2015-10-05,8.488020833333334
2015-10-06,7.202708333333334
2015-10-07,7.206840277777778
2015-10-08,7.30638888888889
2015-10-09,3.6191319444444443
2015-10-10,8.124288194444444
2015-10-11,7.899392361111111
2015-10-12,8.913663194444444
2015-10-13,7.523472222222222
2015-10-14,8.151770833333332
2015-10-15,7.913263888888888
2015-10-16,7.416753472222222
2015-10-17,7.907829861111112
2015-10-18,8.916909722222222
2015-10-19,8.129618055555556
2015-10-20,7.265954861111111
2015-10-21,7.382430555555556
2015-10-22,6.023802083333333
2015-10-23,8.700607638888888
2015-10-24,8.134201388888888
2015-10-25,7.198524305555555
2015-10-26,7.453506944444444
2015-10-27,7.184982638888889
2015-10-28,7.073142361111111
2015-10-29,4.749496527777778
2015-10-30,6.936180555555556
2015-10-31,6.542065972222222
2015-11-01,3.5341493055555553
2015-11-02,8.700503472222222
2015-11-03,8.9446875
2015-11-04,6.859496527777778
2015-11-05,3.185642361111111
2015-11-06,9.067586805555555
2015-11-07,10.156684027777777
2015-11-08,7.402604166666666
2015-11-09,9.122569444444444
2015-11-10,5.435798611111111
2015-11-11,8.958159722222222
2015-11-12,10.13671875
2015-11-13,6.884652777777778
2015-11-14,6.535173611111111
2015-11-15,8.191631944444444
2015-11-16,6.835225694444444
2015-11-17,8.26784722222222
2015-11-18,9.85170138888889
2015-11-19,9.741423611111111
2015-11-20,6.111822916666667
2015-11-21,6.496736111111111
2015-11-22,9.410260416666667
2015-11-23,7.80421875
2015-11-24,4.79390625
2015-11-25,7.976545138888889
2015-11-26,9.56267361111111
2015-11-27,8.895746527777778
2015-11-28,9.548333333333334
2015-11-29,7.876788194444444
2015-11-30,9.23517361111111
2015-12-01,8.534635416666667
2015-12-02,7.528298611111111
2015-12-03,8.270069444444445
2015-12-04,9.562118055555556
2015-12-05,7.908836805555556
2015-12-06,9.168072916666667
2015-12-07,10.562447916666667
2015-12-08,10.569565972222222
2015-12-09,9.224270833333334
2015-12-10,9.756475694444445
2015-12-11,9.85951388888889
2015-12-12,10.316475694444444
2015-12-13,9.171354166666665
2015-12-14,9.106875
2015-12-15,10.594722222222222
2015-12-16,10.544947916666667
2015-12-17,9.038055555555557
2015-12-18,8.101493055555556
2015-12-19,9.312586805555556
2015-12-20,9.544913194444444
2015-12-21,10.25751736111111
2015-12-22,10.36732638888889
2015-12-23,10.35748263888889
2015-12-24,9.527065972222223
2015-12-25,10.321666666666667
2015-12-26,10.797083333333333
2015-12-27,10.285399305555556
2015-12-28,10.105572916666667
2015-12-29,9.309913194444444
2015-12-30,9.675850694444444
2015-12-31,8.496006944444444
2016-01-01,8.199340277777777
2016-01-02,9.482621527777779
2016-01-03,10.003350694444444
2016-01-04,10.407118055555555
2016-01-05,9.318680555555556
2016-01-06,9.241041666666666
2016-01-07,9.668836805555555
2016-01-08,9.979826388888888
2016-01-09,8.770208333333333
2016-01-10,9.662135416666667
2016-01-11,9.1721875
2016-01-12,9.071145833333334
2016-01-13,9.16029513888889
2016-01-14,8.08578125
2016-01-15,8.235121527777777
2016-01-16,7.968125000000001
2016-01-17,7.813020833333333
2016-01-18,8.0803125
2016-01-19,9.285190972222223
2016-01-20,9.289878472222222
2016-01-21,9.336909722222222
2016-01-22,8.3925
2016-01-23,6.683506944444445
2016-01-24,8.902083333333334
2016-01-25,8.968819444444444
2016-01-26,9.531927083333334
2016-01-27,10.205416666666666
2016-01-28,10.43954861111111
2016-01-29,10.779913194444445
2016-01-30,10.492430555555556
2016-01-31,9.434913194444444
2016-02-01,9.6890625
2016-02-02,9.731093750000001
2016-02-03,8.567065972222222
2016-02-04,8.602326388888889
2016-02-05,9.351666666666667
2016-02-06,8.345729166666667
2016-02-07,8.713177083333333
2016-02-08,8.436145833333333
2016-02-09,8.569409722222222
2016-02-10,8.516597222222222
2016-02-11,8.335034722222222
2016-02-12,7.570399305555555
2016-02-13,7.446527777777778
2016-02-14,7.4213715277777785
2016-02-15,8.637604166666668
2016-02-16,7.842152777777778
2016-02-17,8.569722222222222
2016-02-18,8.629184027777777
2016-02-19,8.8825
2016-02-20,8.025711805555556
2016-02-21,8.080815972222222
2016-02-22,9.543906250000001
2016-02-23,8.479305555555555
2016-02-24,8.073715277777778
2016-02-25,7.494947916666667
2016-02-26,8.045729166666666
2016-02-27,8.30873263888889
2016-02-28,8.455590277777778
2016-02-29,8.0446875
2016-03-01,6.342725694444444
2016-03-02,7.79375
2016-03-03,5.518420138888889
2016-03-04,8.78467013888889
2016-03-05,5.067222222222222
2016-03-06,4.762031250000001
2016-03-07,8.132586805555556
2016-03-08,9.33203125
2016-03-09,7.537482638888889
2016-03-10,6.085572916666667
2016-03-11,8.831111111111111
2016-03-12,8.167430555555557
2016-03-13,6.747760416666666
2016-03-14,8.305763888888889
2016-03-15,5.740104166666666
2016-03-16,6.584184027777778
2016-03-17,7.720173611111111
2016-03-18,5.958055555555556
2016-03-19,6.307552083333333
2016-03-20,4.396805555555556
2016-03-21,9.388836805555556
2016-03-22,9.390659722222223
2016-03-23,8.716024305555555
2016-03-24,9.425729166666667
2016-03-25,7.890277777777778
2016-03-26,9.16140625
2016-03-27,8.536475694444444
2016-03-28,7.183211805555556
2016-03-29,3.6716319444444445
2016-03-30,6.890590277777778
2016-03-31,7.2185243055555555
2016-04-01,6.158715277777778
2016-04-02,6.416284722222223
2016-04-03,8.845607638888888
2016-04-04,8.027239583333333
2016-04-05,6.605555555555555
2016-04-06,3.348038194444444
2016-04-07,6.768923611111112
2016-04-08,10.866267361111111
2016-04-09,8.991232638888889
2016-04-10,9.158072916666667
2016-04-11,10.668940972222222
2016-04-12,7.139131944444444
2016-04-13,9.842656250000001
2016-04-14,8.185347222222221
2016-04-15,5.339375
2016-04-16,10.564184027777777
2016-04-17,4.971875
2016-04-18,8.77907986111111
2016-04-19,9.405868055555556
2016-04-20,8.48845486111111
2016-04-21,10.112638888888888
2016-04-22,10.02421875
2016-04-23,6.6648958333333335
2016-04-24,6.667065972222222
2016-04-25,7.428177083333334
2016-04-26,4.5571875
2016-04-27,9.545173611111112
2016-04-28,9.856111111111112
2016-04-29,5.92875
2016-04-30,10.193072916666667
2016-05-01,8.270833333333334
2016-05-02,7.948454861111112
2016-05-03,8.772256944444445
2016-05-04,7.991562500000001
2016-05-05,8.325173611111111
2016-05-06,8.426041666666666
2016-05-07,6.797899305555556
2016-05-08,7.367552083333334
2016-05-09,10.225295138888889
2016-05-10,9.727847222222222
2016-05-11,6.934201388888888
2016-05-12,8.612135416666666
2016-05-13,6.495451388888889
2016-05-14,8.819461805555555
2016-05-15,5.587118055555556
2016-05-16,7.5498611111111105
2016-05-17,6.29234375
2016-05-18,6.3911284722222215
2016-05-19,8.576475694444445
2016-05-20,5.818854166666667
2016-05-21,8.076076388888888
2016-05-22,6.157951388888889
2016-05-23,6.454583333333333
2016-05-24,8.475798611111111
2016-05-25,10.58609375
2016-05-26,8.434184027777777
2016-05-27,8.226666666666667
2016-05-28,7.581510416666667
2016-05-29,4.132621527777778
2016-05-30,7.015329861111112
2016-05-31,8.28640625
2016-06-01,7.398333333333333
2016-06-02,7.969652777777778
2016-06-03,8.924999999999999
2016-06-04,7.994618055555556
2016-06-05,8.22484375
2016-06-06,7.915607638888889
2016-06-07,7.62
2016-06-08,7.107100694444444
2016-06-09,7.395
2016-06-10,6.527065972222222
2016-06-11,5.449930555555555
2016-06-12,6.233420138888889
2016-06-13,6.2472916666666665
2016-06-14,5.415902777777777
2016-06-15,5.770590277777778
2016-06-16,6.404652777777778
2016-06-17,9.054305555555556
2016-06-18,7.704618055555556
2016-06-19,6.384791666666666
2016-06-20,7.6403125
2016-06-21,8.638715277777779
2016-06-22,8.946857638888888
2016-06-23,5.961197916666666
2016-06-24,7.813819444444444
2016-06-25,7.414548611111111
2016-06-26,5.85578125
2016-06-27,6.254079861111111
2016-06-28,5.43671875
2016-06-29,5.185555555555555
2016-06-30,6.740243055555555
2016-07-01,7.737291666666667
2016-07-02,8.2621875
2016-07-03,8.106440972222222
2016-07-04,7.100503472222222
2016-07-05,6.451614583333334
2016-07-06,4.881336805555555
2016-07-07,7.558506944444445
2016-07-08,6.813767361111111
2016-07-09,7.846093749999999
2016-07-10,6.647100694444444
2016-07-11,6.488020833333334
2016-07-12,5.323940972222222
2016-07-13,4.50640625
2016-07-14,6.850173611111111
2016-07-15,6.80171875
2016-07-16,6.277760416666666
2016-07-17,5.4920486111111115
2016-07-18,6.571527777777778
2016-07-19,7.740659722222222
2016-07-20,7.373142361111111
2016-07-21,5.961579861111111
2016-07-22,5.737638888888888
2016-07-23,5.273177083333334
2016-07-24,5.974930555555556
2016-07-25,7.068437499999999
2016-07-26,3.494479166666667
2016-07-27,6.415781249999999
2016-07-28,6.965225694444444
2016-07-29,5.660486111111111
2016-07-30,6.022899305555556
2016-07-31,5.722482638888889
2016-08-01,6.498315972222223
2016-08-02,7.186614583333333
2016-08-03,6.018802083333333
2016-08-04,6.407326388888889
2016-08-05,7.184756944444445
2016-08-06,6.73
2016-08-07,6.657708333333333
2016-08-08,4.161909722222222
2016-08-09,7.2396875
2016-08-10,6.419548611111111
2016-08-11,5.971423611111111
2016-08-12,5.811267361111111
2016-08-13,5.26625
2016-08-14,5.7115277777777775
2016-08-15,5.280520833333333
2016-08-16,6.724652777777778
2016-08-17,6.631006944444445
2016-08-18,7.013784722222223
2016-08-19,5.645538194444444
2016-08-20,6.461562499999999
2016-08-21,6.69171875
2016-08-22,7.498732638888889
2016-08-23,7.738402777777778
2016-08-24,6.862100694444444
2016-08-25,6.609340277777778
2016-08-26,5.97970486111111
2016-08-27,6.151614583333333
2016-08-28,6.651475694444444
2016-08-29,6.756232638888889
2016-08-30,4.960642361111112
2016-08-31,8.222309027777778
2016-09-01,7.194947916666667
2016-09-02,7.4380902777777775
2016-09-03,9.052413194444444
2016-09-04,7.4930208333333335
2016-09-05,7.014947916666666
2016-09-06,4.745416666666666
2016-09-07,7.447881944444444
2016-09-08,8.053298611111112
2016-09-09,4.5399826388888895
2016-09-10,7.5284375
2016-09-11,7.602204861111111
2016-09-12,7.1303125
2016-09-13,6.224895833333334
2016-09-14,9.021666666666667
2016-09-15,8.231493055555555
2016-09-16,8.60546875
2016-09-17,7.870902777777778
2016-09-18,7.834583333333334
2016-09-19,8.292864583333333
2016-09-20,6.854288194444444
2016-09-21,8.284253472222222
2016-09-22,6.8674131944444445
2016-09-23,7.12015625
2016-09-24,7.597916666666666
2016-09-25,8.893385416666666
2016-09-26,7.409739583333334
2016-09-27,7.803229166666667
2016-09-28,7.811527777777777
2016-09-29,8.668819444444445
2016-09-30,7.302361111111111
2016-10-01,8.857864583333333
2016-10-02,7.88015625
2016-10-03,8.613246527777777
2016-10-04,8.182847222222223
2016-10-05,8.059618055555555
2016-10-06,7.671059027777777
2016-10-07,6.933993055555555
2016-10-08,8.232239583333333
2016-10-09,7.763628472222223
2016-10-10,8.406979166666666
2016-10-11,7.477916666666666
2016-10-12,10.538836805555555
2016-10-13,6.9526215277777785
2016-10-14,5.571857638888889
2016-10-15,7.203923611111112
2016-10-16,6.702500000000001
2016-10-17,8.024461805555555
2016-10-18,6.226440972222222
2016-10-19,8.256111111111112
2016-10-20,8.856857638888888
2016-10-21,7.57
2016-10-22,8.28920138888889
2016-10-23,8.80548611111111
2016-10-24,8.832309027777777
2016-10-25,8.252013888888888
2016-10-26,4.533298611111111
2016-10-27,7.305902777777778
2016-10-28,5.266701388888889
2016-10-29,8.46388888888889
2016-10-30,5.957118055555555
2016-10-31,10.071701388888888
2016-11-01,5.212100694444445
2016-11-02,10.871875000000001
2016-11-03,6.173472222222222
2016-11-04,9.451545138888887
2016-11-05,5.883993055555556
2016-11-06,6.796128472222223
2016-11-07,5.142343749999999
2016-11-08,10.312968750000001
2016-11-09,9.656215277777777
2016-11-10,6.162100694444444
2016-11-11,9.274045138888889
2016-11-12,8.211145833333333
2016-11-13,8.271666666666667
2016-11-14,8.492916666666668
2016-11-15,4.138802083333334
2016-11-16,5.782361111111111
2016-11-17,7.86078125
2016-11-18,7.916302083333334
2016-11-19,5.824548611111111
2016-11-20,8.730190972222223
2016-11-21,7.420798611111111
2016-11-22,7.349166666666666
2016-11-23,9.700138888888889
2016-11-24,8.331406249999999
2016-11-25,8.313559027777778
2016-11-26,8.167465277777778
2016-11-27,8.294097222222222
2016-11-28,7.898020833333334
2016-11-29,9.331371527777778
2016-11-30,8.328906250000001
2016-12-01,6.197604166666667
2016-12-02,9.573524305555557
2016-12-03,5.645225694444444
2016-12-04,6.857239583333333
2016-12-05,8.022621527777778
2016-12-06,7.933993055555555
2016-12-07,7.226197916666667
2016-12-08,4.3741666666666665
2016-12-09,10.275920138888889
2016-12-10,7.674305555555556
2016-12-11,7.568784722222222
2016-12-12,7.913715277777778
2016-12-13,7.399826388888889
2016-12-14,8.85767361111111
2016-12-15,8.222413194444444
2016-12-16,5.355451388888889
2016-12-17,8.608350694444445
2016-12-18,8.490625
2016-12-19,9.232326388888888
2016-12-20,9.01013888888889
2016-12-21,9.024774305555555
2016-12-22,8.17796875
2016-12-23,8.636267361111111
2016-12-24,8.651961805555556
2016-12-25,9.625590277777777
2016-12-26,6.921510416666667
2016-12-27,7.2207291666666675
2016-12-28,8.507916666666667
2016-12-29,7.488645833333333
2016-12-30,8.481684027777778
2016-12-31,9.121545138888889
2017-01-01,9.11170138888889
2017-01-02,9.2815625
2017-01-03,10.03125
2017-01-04,9.531336805555556
2017-01-05,9.528159722222222
2017-01-06,9.912881944444445
2017-01-07,8.556961805555556
2017-01-08,9.209010416666667
2017-01-09,10.25814236111111
2017-01-10,9.62890625
2017-01-11,8.875225694444444
2017-01-12,6.462899305555555
2017-01-13,8.699479166666666
2017-01-14,9.715416666666668
2017-01-15,8.236302083333333
2017-01-16,7.877152777777778
2017-01-17,9.422222222222222
2017-01-18,8.184826388888888
2017-01-19,8.634479166666667
2017-01-20,7.8755902777777775
2017-01-21,8.409531249999999
2017-01-22,8.823003472222222
2017-01-23,4.173732638888889
2017-01-24,8.433159722222223
2017-01-25,8.116406249999999
2017-01-26,8.13642361111111
2017-01-27,7.906579861111111
2017-01-28,8.25109375
2017-01-29,8.794496527777778
2017-01-30,8.341006944444445
2017-01-31,6.379479166666667
2017-02-01,8.827517361111111
2017-02-02,9.069184027777778
2017-02-03,9.132534722222223
2017-02-04,8.955329861111112
2017-02-05,8.949895833333333
2017-02-06,9.704739583333334
2017-02-07,8.881736111111111
2017-02-08,9.367951388888889
2017-02-09,9.365677083333333
2017-02-10,9.046770833333333
2017-02-11,8.438454861111111
2017-02-12,9.577586805555555
2017-02-13,9.506458333333333
2017-02-14,9.640104166666667
2017-02-15,7.880052083333333
2017-02-16,7.570243055555555
2017-02-17,5.089322916666666
2017-02-18,10.516684027777778
2017-02-19,9.429218749999999
2017-02-20,9.374444444444444
2017-02-21,9.50232638888889
2017-02-22,9.315243055555555
2017-02-23,9.2071875
2017-02-24,8.093628472222223
2017-02-25,9.601666666666667
2017-02-26,8.15232638888889
2017-02-27,9.01138888888889
2017-02-28,8.996475694444444
2017-03-01,7.690364583333333
2017-03-02,9.229513888888889
2017-03-03,8.359791666666666
2017-03-04,8.912309027777779
2017-03-05,7.237309027777777
2017-03-06,7.845555555555555
2017-03-07,6.838854166666667
2017-03-08,9.677135416666667
2017-03-09,9.089253472222223
2017-03-10,7.433697916666667
2017-03-11,6.888385416666666
2017-03-12,9.203715277777777
2017-03-13,9.125607638888889
2017-03-14,8.38888888888889
2017-03-15,8.958871527777777
2017-03-16,9.009322916666667
2017-03-17,9.052135416666667
2017-03-18,8.4753125
2017-03-19,6.154253472222222
2017-03-20,6.7896527777777775
2017-03-21,7.157569444444444
2017-03-22,6.669878472222223
2017-03-23,5.723281249999999
2017-03-24,9.781163194444444
2017-03-25,8.972083333333334
2017-03-26,9.165902777777779
2017-03-27,7.634184027777778
2017-03-28,7.621875
2017-03-29,10.626527777777778
2017-03-30,9.086840277777778
2017-03-31,9.887743055555555
2017-04-01,10.193020833333334
2017-04-02,9.866128472222222
2017-04-03,6.9604687499999995
2017-04-04,10.319548611111111
2017-04-05,9.944670138888888
2017-04-06,3.6387847222222223
2017-04-07,10.267430555555555
2017-04-08,9.741059027777778
2017-04-09,6.789027777777778
2017-04-10,8.477552083333334
2017-04-11,8.553836805555557
2017-04-12,9.151458333333332
2017-04-13,6.541527777777778
2017-04-14,9.813003472222222
2017-04-15,8.65626736111111
2017-04-16,11.370329861111111
2017-04-17,7.749635416666667
2017-04-18,8.76142361111111
2017-04-19,11.355052083333334
2017-04-20,6.962708333333334
2017-04-21,8.799999999999999
2017-04-22,9.21484375
2017-04-23,8.759722222222221
2017-04-24,7.766510416666667
2017-04-25,6.070277777777778
2017-04-26,9.215607638888889
2017-04-27,10.843420138888888
2017-04-28,5.281423611111111
2017-04-29,11.917222222222222
2017-04-30,8.524982638888888
2017-05-01,9.356180555555556
2017-05-02,9.399131944444443
2017-05-03,5.4092361111111105
2017-05-04,5.372083333333333
2017-05-05,8.446371527777778
2017-05-06,4.995555555555556
2017-05-07,9.993454861111111
2017-05-08,10.411875
2017-05-09,6.1053298611111115
2017-05-10,6.701822916666667
2017-05-11,8.91001736111111
2017-05-12,9.55236111111111
2017-05-13,8.924340277777778
2017-05-14,7.987048611111111
2017-05-15,8.821614583333334
2017-05-16,6.969895833333333
2017-05-17,10.203211805555556
2017-05-18,9.068246527777779
2017-05-19,7.673194444444444
2017-05-20,9.98810763888889
2017-05-21,6.728541666666666
2017-05-22,7.6695312499999995
2017-05-23,6.6173263888888885
2017-05-24,8.126684027777777
2017-05-25,6.893559027777777
2017-05-26,5.350920138888888
2017-05-27,8.71326388888889
2017-05-28,8.29296875
2017-05-29,8.325086805555555
2017-05-30,8.943680555555556
2017-05-31,7.549461805555556
2017-06-01,7.269809027777778
2017-06-02,6.4867187500000005
2017-06-03,8.108611111111111
2017-06-04,7.744236111111111
2017-06-05,4.4474479166666665
2017-06-06,6.896493055555555
2017-06-07,7.919982638888889
2017-06-08,8.533923611111112
2017-06-09,8.501666666666667
2017-06-10,8.480416666666667
2017-06-11,7.062083333333334
2017-06-12,4.924479166666667
2017-06-13,4.754201388888888
2017-06-14,7.826458333333334
2017-06-15,6.834496527777778
2017-06-16,4.413767361111111
2017-06-17,4.973177083333334
2017-06-18,6.317204861111112
2017-06-19,6.04734375
2017-06-20,7.7818402777777775
2017-06-21,6.974131944444444
2017-06-22,8.858385416666666
2017-06-23,6.593454861111112
2017-06-24,6.922881944444445
2017-06-25,8.025381944444444
2017-06-26,6.810989583333334
2017-06-27,4.594652777777778
2017-06-28,8.209131944444444
2017-06-29,8.410625
2017-06-30,6.021614583333332
2017-07-01,5.777048611111112
2017-07-02,7.610868055555556
2017-07-03,6.728298611111111
2017-07-04,6.955972222222222
2017-07-05,7.181805555555556
2017-07-06,6.740520833333334
2017-07-07,7.800798611111111
2017-07-08,8.443506944444445
2017-07-09,6.995381944444444
2017-07-10,7.111649305555556
2017-07-11,6.293315972222222
2017-07-12,6.269913194444444
2017-07-13,7.919548611111111
2017-07-14,6.833489583333333
2017-07-15,7.509670138888889
2017-07-16,8.126614583333334
2017-07-17,6.3646875
2017-07-18,6.429166666666667
2017-07-19,7.093559027777778
2017-07-20,6.515659722222222
2017-07-21,6.316475694444445
2017-07-22,6.522430555555555
2017-07-23,6.590868055555556
2017-07-24,5.072725694444444
2017-07-25,4.970243055555556
2017-07-26,8.120572916666667
2017-07-27,5.733350694444444
2017-07-28,6.353385416666668
